From_Date,From Time,Offense,Zip Code,DVFlag,Race,Sex,Firearm Used Flag  
41679,0.51,1401,64129,U,,,N
41936,0.81,403,64123,U,W,F,N
41895,0.56,1122,64114,U,U,U,N
41887,0.5,2604,64134,U,,,N
41730,0.72,302,64127,U,U,U,Y
41960,0.63,1401,64123,U,W,M,N
41960,0.62,630,64111,U,,,N
41833,0.15,650,64114,U,,,N
41756,0,650,64154,N,W,M,N
41774,0.39,802,64118,Y,W,F,N
41840,0.01,401,64109,N,U,M,Y
41918,0.49,650,64123,U,U,U,N
41979,0.96,802,64138,Y,B,M,N
41724,0.37,802,64124,Y,W,F,N
41943,0.5,501,64109,U,W,F,N
41487,0.5,2601,64124,U,B,M,N
41826,0.85,640,64113,U,U,U,N
41922,0.54,1122,64112,U,W,F,N
41744,0.75,1401,64126,N,W,M,N
41768,0.99,1120,64109,U,,,N
41790,0.88,501,64132,U,B,F,N
41929,0.65,401,64127,N,W,M,N
41888,0.91,2001,64127,U,B,F,N
41714,0.79,670,64109,U,B,F,N
41720,0.78,1401,64117,U,W,M,N
41948,0.63,650,64124,U,W,M,N
41797,0.04,630,64111,U,,,N
41681,0.65,2601,64130,U,B,M,N
41853,0.27,802,64130,Y,W,M,N
41815,0.33,1122,64118,N,U,U,N
41746,0.7,670,64108,N,U,U,N
41782,0.41,501,64129,U,B,F,N
41518,0.42,650,64157,U,W,F,N
41685,0.87,2100,64130,U,,,N
41964,0.02,801,64110,U,W,M,N
41802,0.25,702,64111,U,W,M,N
41748,0.72,802,64127,U,W,M,N
41895,0.29,501,64126,U,B,F,N
41715,0.68,650,64109,U,U,U,N
41858,0.71,702,64134,U,B,M,N
41962,0.82,802,64110,U,B,F,N
41919,0.59,840,64109,U,B,M,N
41807,0.81,2655,64105,U,B,F,N
41854,0.92,702,64111,U,W,F,N
41945,0.69,1401,64123,U,,,N
41936,0.71,2601,64131,U,,,N
41874,0.72,403,64132,U,B,M,N
41649,0.36,2655,64106,U,B,M,N
41922,0.65,630,64133,U,,,N
41810,0.98,802,64128,Y,B,F,N
41752,0.8,2601,64110,U,B,M,N
41834,0.95,401,64124,U,B,M,Y
41777,0.63,1401,64130,U,B,M,N
41836,0.98,690,64134,U,,,N
41782,0.9,801,64155,U,B,F,N
41955,0.52,702,64124,U,W,F,N
41901,0.33,640,64157,N,U,U,N
41689,0.91,650,64128,U,W,F,N
41790,0.67,650,64127,U,W,F,N
41985,0.23,501,64134,U,B,M,N
41747,0.71,801,64130,U,B,M,N
41730,0.67,801,64124,U,B,M,N
41800,0.75,640,64130,N,U,U,N
41901,0.96,2601,64151,U,U,U,N
41979,0.59,640,64131,U,U,U,N
41899,0.66,501,64134,U,B,M,N
41746,0.61,2054,64157,N,W,F,N
41835,0.72,670,64130,U,B,M,N
41644,0.29,702,64124,U,A,M,N
41960,0.83,1401,64155,N,U,U,N
41769,0.94,2601,64119,U,W,F,N
41688,0.42,650,64131,U,W,M,N
41734,0.75,1401,64106,U,W,F,N
41727,0.38,640,64105,U,U,U,N
41664,0.46,702,64130,U,U,U,N
41884,0.83,690,64130,U,B,M,N
41733,0.35,650,64108,U,W,F,N
41841,0,801,,N,W,M,N
41717,0.95,2601,,U,U,U,N
41883,0.92,640,,U,B,F,N
41775,0.92,1401,64111,U,U,U,N
42001,0.2,301,64124,U,B,M,N
41978,0.54,640,64101,U,U,U,N
41910,0.83,2601,64155,N,W,M,N
41989,0.62,2601,64106,U,U,U,N
41713,0.79,670,64124,U,W,M,N
41987,0.08,2402,64106,U,,,N
41989,0.96,640,64128,U,U,U,N
41736,0.66,2655,64106,U,,,N
41788,0.03,802,64134,Y,W,F,N
41886,0.83,702,64137,U,U,U,N
41985,0,2601,64131,U,U,U,N
41956,0.38,670,64132,U,W,F,N
41889,0.88,401,64123,U,W,M,Y
41845,0.83,802,64134,U,W,F,N
41669,0.56,302,64130,U,B,F,Y
41660,0.97,2100,64123,U,W,M,N
41666,0.35,801,64105,N,B,M,N
41821,0.33,210,64128,U,B,M,N
41961,1,640,64111,U,U,U,N
41661,0.29,690,64120,U,U,M,N
41991,0.57,630,,U,,,N
41736,0.07,802,64128,Y,B,F,N
41956,0.5,1120,64105,U,U,U,N
41813,0.75,702,64134,U,U,U,N
41890,1,301,64126,N,B,M,N
41778,0.72,802,64129,N,B,F,N
41819,0.19,501,64130,N,B,M,N
41750,0.69,1849,64106,U,B,M,N
41924,0.92,650,64124,U,U,U,N
41938,0.58,3077,64109,N,B,F,N
41769,0.15,501,64127,N,W,M,N
41771,0.93,802,64130,Y,W,F,N
41667,0.04,1401,64124,U,U,U,N
41706,0.96,640,64108,U,W,F,N
41755,0.1,640,64111,U,B,M,N
41947,0.77,640,64129,N,B,M,N
41875,0.06,670,64134,U,B,M,N
41912,0.5,501,64110,U,,,N
41916,0.31,301,64117,N,W,M,N
41898,0.81,1401,64134,U,W,F,N
41865,0.54,670,64130,U,U,U,N
41842,0.92,640,64108,U,U,U,N
42002,0.67,501,64130,U,U,U,N
41831,0.5,1198,64137,U,B,M,N
41773,0.04,302,64137,U,B,M,Y
41784,0.67,1401,64152,Y,W,F,N
41783,0.01,302,64130,U,B,M,Y
41901,0.91,1401,64132,U,B,F,N
41673,0.27,501,64134,U,U,U,N
41665,0.74,630,64124,U,,,N
41942,0.19,2601,64136,U,B,M,N
41936,0.46,802,64130,Y,B,M,N
41853,0,1122,64152,N,W,M,N
41667,0.63,1401,64127,U,B,F,N
41818,0.58,650,64129,U,U,U,N
41795,0.44,670,64109,U,U,U,N
41981,0.79,650,64133,U,B,M,N
41851,0.4,2655,64124,U,W,M,N
41660,0.94,650,64114,U,B,F,N
41685,0.65,2041,64127,Y,W,F,N
41962,0.25,670,64109,U,W,F,N
41833,0.12,1401,64116,U,B,M,N
41672,0.51,630,64127,N,B,F,N
41762,0.6,2041,64118,Y,W,M,N
41907,0.42,2054,64131,U,W,F,N
41710,0.73,702,64128,U,U,U,N
41662,0.77,801,64129,U,B,M,N
41679,0.67,802,64151,Y,B,F,N
41999,0.73,831,64123,U,B,M,N
41823,0.7,501,64128,U,W,M,N
41733,0.45,1849,64131,U,B,M,N
41937,0.52,2040,64111,U,B,M,N
41841,0.44,1401,64127,U,U,U,N
41749,0.25,801,64130,U,B,F,N
41926,0.67,210,64156,U,W,F,N
41928,0.13,401,64106,U,W,F,N
41907,0.71,690,64111,U,U,U,N
41736,0.83,1002,64133,U,,,N
41740,0.22,501,64127,Y,B,M,N
41808,0.71,670,64131,U,B,F,N
41814,0.96,702,64110,U,W,F,N
41773,0.38,302,64108,Y,B,M,Y
41673,0.55,630,64123,U,,,N
41858,0.54,1401,64110,U,U,U,N
41978,0.87,401,64127,U,B,M,Y
41881,0.24,2655,64111,Y,W,F,N
41983,0.65,690,64155,U,W,F,N
41750,0.56,301,64109,U,B,M,N
41748,0.84,401,64128,U,B,M,N
41798,0.64,2601,64117,U,,,N
41654,0.85,2601,64137,U,B,M,N
41790,0.25,501,64126,U,B,M,N
41836,0.52,1198,64119,N,W,F,N
41936,0.89,2402,64108,U,,,N
41762,0.88,640,64111,U,W,F,N
41819,0.92,1849,64131,U,,,N
41839,0.22,1742,64131,Y,U,M,N
41947,0.85,630,64123,U,W,M,N
41867,0.82,301,64145,U,W,M,N
41897,0.72,801,64123,U,W,F,N
41678,0.96,640,64133,N,B,F,N
41664,0.14,301,64111,U,W,M,N
42000,0.82,802,64155,Y,W,F,N
41801,0.8,630,64158,U,,,N
41756,0.54,702,64117,U,U,U,N
41852,0.72,802,64109,N,B,F,N
41671,0.82,630,64123,U,,,N
41812,0.5,690,64134,U,A,M,N
41723,0.5,501,64110,U,W,M,N
41800,0.81,802,64114,Y,B,M,N
41894,0.6,501,64145,U,W,M,N
41734,0.92,650,64116,N,U,U,N
41870,0.96,702,64132,U,W,M,N
41922,0.31,501,64111,U,W,M,N
41718,0.95,802,,N,B,F,N
41854,0.83,2601,64114,U,B,M,N
41856,0.88,801,64133,U,B,M,N
41794,0.45,801,64132,U,B,F,N
42003,0.73,401,64128,N,B,F,Y
41872,0.88,702,64132,U,B,F,N
41868,0.75,2655,64106,U,B,M,N
41916,0.67,640,64129,U,B,F,N
41676,0.77,501,64131,U,W,M,N
41958,0.01,403,64154,Y,W,F,N
41687,0.71,501,64125,U,U,U,N
41787,0.5,1401,64114,U,W,F,N
41764,0.88,802,64117,Y,W,M,N
41907,0.83,2601,,U,B,M,N
41830,0.14,2601,64111,U,B,M,N
41759,0.01,201,64131,N,B,M,N
41902,0.85,640,64111,N,W,M,N
41899,0.4,630,64117,U,,,N
41840,0.05,802,64131,Y,B,M,N
41909,0.92,650,64123,N,U,U,N
41728,0.04,660,64118,U,W,M,N
41915,0.47,802,64108,N,B,F,N
41749,0.73,801,64124,U,W,M,N
41930,0.94,1401,64125,U,,,N
41765,0.06,1401,64124,U,A,F,N
41983,0.15,501,64151,N,U,U,N
41794,0.92,702,64111,U,W,M,N
41744,0.54,670,64131,U,,,N
41733,0.6,630,,U,,,N
41992,0.77,650,64137,U,B,F,N
41886,0,1401,64133,U,U,U,N
41716,0.23,670,64131,U,W,M,N
41657,0.75,831,64109,N,W,F,N
41829,0.06,702,64133,U,U,U,N
41886,0.4,1849,,U,,,N
41665,0.54,702,64105,U,U,U,N
41756,0.06,2402,64106,U,B,M,N
41933,0.63,1120,64105,U,W,M,N
41725,0.56,501,64109,U,W,F,N
41639,0.56,650,64128,U,U,U,N
41926,0.92,1122,64105,N,U,U,N
41799,0.63,2601,64128,U,B,M,N
41678,0.61,403,64129,Y,W,F,Y
41736,0.66,1849,64132,U,,,N
41823,0.5,702,64111,U,U,U,N
41755,0.91,402,64110,U,B,F,Y
41582,0.5,1198,64151,N,U,U,N
41852,0.63,501,64151,N,B,M,N
41667,0.58,1122,64145,U,W,F,N
41745,0.92,650,64129,U,B,M,N
41897,0.3,501,64131,U,U,U,N
41738,0.9,802,64130,Y,B,M,N
41846,0.79,840,64124,Y,W,F,N
41984,0.08,690,64116,U,,,N
41729,0.88,2402,64133,U,W,M,N
41884,0.3,799,64129,U,U,M,N
41853,0.29,501,64130,U,B,M,N
41663,0.97,2655,64105,U,,,N
41897,0.89,402,64131,U,U,U,Y
41753,0.57,302,64114,U,B,F,Y
41649,0.5,1001,64154,U,,,N
41944,0.03,801,64137,U,B,F,N
41653,0.71,650,64114,U,U,U,N
41825,0.98,702,64131,N,B,M,N
41934,0.69,1120,64111,U,,,N
41760,0.71,501,64126,U,,,N
41732,0.83,802,64129,Y,B,F,N
41820,0.05,801,64116,U,W,M,N
41671,0.6,802,64127,Y,W,F,N
41910,0.76,1401,64110,N,W,M,N
41878,0.32,640,64106,U,U,U,N
41782,0.77,840,64131,U,,,N
41984,0.94,402,64134,U,B,F,Y
41715,0.46,501,64131,U,B,F,N
41776,0.71,1401,64117,U,U,U,N
41684,0.03,2655,64110,U,,,N
41707,0.39,401,64114,U,W,M,N
41709,0.62,2601,64106,U,,,N
41791,0.78,630,64317,U,,,N
41702,0.85,2601,64153,N,B,F,N
41853,0.55,401,64124,U,W,M,N
41762,0.04,1849,64109,U,,,N
41966,0.82,501,64106,U,U,U,N
41905,0.42,670,64110,U,W,F,N
41664,0.88,702,64108,U,U,U,N
41656,0.38,650,64124,U,W,M,N
41695,0.29,702,64106,U,U,U,N
41934,0.24,201,64151,Y,B,M,N
41677,0.77,702,64134,U,B,M,N
41906,0.47,630,64145,U,,,N
41988,0.5,702,64111,U,U,U,N
41877,0.98,1401,,U,U,U,N
41896,0.72,801,64108,N,B,M,N
41939,0.51,690,64134,U,B,M,N
41794,0.57,670,64118,U,U,U,N
42001,0.31,1849,64134,U,,,N
41851,0.11,702,64106,N,U,M,N
41857,0.33,840,64130,N,B,M,N
41942,0.75,2402,,U,B,M,N
41970,0.4,2655,64106,U,,,N
41772,0.8,802,64129,U,W,F,N
41714,0.01,802,64137,Y,W,M,N
41684,0.33,1546,64130,U,B,M,N
41798,0.04,401,64127,U,W,M,N
41904,0.38,802,64138,Y,B,F,N
41900,0.84,501,64111,U,W,M,N
41804,0.6,630,64154,U,,,N
41781,0.02,1770,64131,U,B,M,N
41973,0.63,403,64147,U,B,M,N
41796,0.6,1546,64139,U,,,Y
41758,0.85,630,64126,N,B,M,N
41821,0.81,501,64124,U,W,F,N
41867,0,1198,64151,N,W,F,N
41920,0.99,301,64136,N,B,F,N
41873,0.56,640,64106,U,B,F,N
41991,0.67,501,64132,U,B,M,N
41940,0.41,831,64138,U,B,M,N
41771,0.84,2402,64109,U,,,N
41910,0.82,1401,64130,U,B,F,N
41670,0.92,702,64133,U,W,M,N
41911,0.49,2655,64110,U,U,U,N
41783,0.5,802,64134,Y,W,F,N
41931,0.46,702,64116,N,W,F,N
41934,0.78,402,64128,U,U,U,Y
41740,0.5,831,64130,U,B,M,N
41929,0.24,650,64118,U,W,M,N
41976,0.73,640,64105,U,U,U,N
41873,0.78,501,64114,U,U,U,N
42002,0.08,1401,64111,U,W,M,N
41751,0.44,501,64127,U,B,M,N
41637,0.75,702,64131,U,,,N
41980,0.66,640,64118,N,U,U,N
42002,0.4,801,64154,U,,,N
41702,0.28,301,64119,N,W,M,N
41685,0.08,802,64138,Y,B,M,N
41839,0.5,1401,64138,U,W,F,N
41781,0.63,802,64123,Y,W,F,N
41823,0.7,2655,64127,U,,,N
41997,0.63,401,64128,U,B,M,Y
41959,0.1,802,64109,Y,B,F,N
41984,0.62,1850,64157,U,,,N
41832,0.01,840,64123,U,W,M,N
41896,0.14,802,64124,Y,W,F,N
41876,0.88,2601,64114,U,,,N
41908,0.98,2601,64117,U,B,F,N
41933,0.49,1401,64128,U,W,F,N
41829,0.02,1849,64107,U,B,F,N
41798,0.96,840,64133,U,,,N
41850,0.03,302,64127,U,B,M,Y
41752,0,2601,,N,A,M,N
41957,0.46,302,64111,U,B,M,Y
41994,0.5,1401,64118,N,U,U,N
41979,0.54,690,64108,U,U,U,N
41807,0.56,802,64130,Y,W,F,N
41708,0.76,1849,64123,U,,,N
41758,0.54,501,64127,N,U,U,N
41843,0.88,2601,64106,U,U,U,N
41814,0.96,640,64110,U,B,M,N
41785,0.97,840,64132,U,W,M,N
41994,0.92,802,64127,Y,W,M,N
41955,0.25,650,64132,U,U,U,N
41643,0.26,302,64120,N,W,F,Y
41735,0.15,630,64111,U,B,M,N
40925,0.5,690,64110,U,B,M,N
41846,0.5,670,64109,U,W,M,N
41864,0.85,1401,64117,N,W,M,N
41863,0.49,501,64134,U,U,U,N
41858,0.59,2402,64109,U,,,N
41686,0.87,2100,64131,U,,,N
41786,0.71,702,64105,U,W,F,N
41672,0.8,802,64119,Y,W,M,N
41809,0.38,799,64123,U,W,F,N
41847,0.25,302,64106,U,W,M,Y
41835,0.82,2201,64106,U,,,N
41753,0.25,1401,64128,U,B,F,N
41834,0.51,201,64132,U,B,M,N
41684,0.92,650,64145,U,W,M,N
41796,0.47,3077,64138,U,B,F,N
41786,0.38,1120,64108,U,W,F,N
41755,0.03,2402,64108,U,W,M,N
41908,0.95,1770,64127,U,,,N
41667,0.54,650,64111,U,U,U,N
41677,0.73,802,64126,Y,B,F,N
41994,0.43,302,64124,U,B,M,Y
41934,0.98,690,64114,U,U,U,N
41745,0.58,630,64110,U,W,F,N
41938,0.58,1401,64131,U,,,N
41670,0.46,302,64129,U,B,M,Y
41855,0.7,630,64155,U,B,F,N
41785,0.82,640,64158,U,W,F,N
41768,0.65,1001,64116,U,,,N
41770,0.96,640,64155,N,U,U,N
41658,0.91,2655,64128,U,B,M,N
41889,0.38,670,64113,U,U,U,N
41641,0.42,690,64114,U,W,F,N
41718,0.58,901,64127,U,U,U,N
41692,0.49,302,64124,N,B,M,N
41718,0.13,1401,64130,U,U,U,N
41732,0.05,1849,64124,U,,,N
41727,0.75,1401,64118,N,U,U,N
41966,0.78,802,64123,Y,W,F,N
41632,0.09,1122,64126,U,W,F,N
41655,0.38,702,64130,N,U,U,N
41649,0.94,501,64130,U,B,F,N
41883,0.92,670,64111,U,W,F,N
41930,0.71,640,64108,U,W,F,N
41751,0.71,801,64108,U,W,F,N
41793,0.03,801,64131,Y,B,F,N
41655,0.83,840,64133,U,,,N
41661,0.54,670,64133,U,W,M,N
41896,0.14,2041,64124,Y,W,M,N
41735,0.85,801,64134,U,B,F,N
41670,0.58,1401,64116,U,U,U,N
41920,0.38,802,64132,Y,B,F,N
41852,0.83,401,64125,U,W,F,Y
41964,0.67,702,64110,U,U,U,N
41961,0.99,302,64111,U,A,M,Y
41675,0.53,1001,64123,U,,,N
41714,0.72,801,64127,N,W,M,N
41643,0.42,1001,64131,U,W,M,N
41752,0.39,2655,64127,U,W,F,N
41856,0.77,501,64124,U,B,M,N
42003,0.92,831,64132,Y,B,F,N
41941,0.74,501,64137,U,U,U,N
41885,0.31,690,64137,U,B,M,N
41715,0.48,670,64111,U,U,U,N
41983,0.68,801,64123,N,W,M,N
41777,0.83,1401,64111,U,,,N
41992,0.38,1740,64152,U,U,U,N
41951,0.85,302,64117,U,I,M,N
41998,0.64,1849,64127,U,,,N
41793,0.65,402,64131,U,B,M,Y
41931,0.13,1401,64130,U,U,U,N
41935,0,1198,64156,N,U,U,N
41744,0.69,501,64127,U,B,F,N
41670,0.5,502,64137,U,,,N
41855,0.34,2601,64151,N,W,M,N
41651,0.75,640,64111,U,W,F,N
41905,0.37,840,64124,U,,,N
41868,0.06,2655,64104,N,W,M,N
41785,0.7,1849,64134,U,B,M,N
41742,0.04,401,64130,U,U,M,N
41784,0.63,802,64133,Y,B,F,N
41901,0.18,201,64124,U,B,M,N
41963,0.21,702,64130,U,B,F,N
41871,0.46,702,64109,U,B,F,N
41747,0.54,802,64110,U,B,M,N
41915,0.29,802,64110,Y,B,F,N
41809,0.88,650,64130,U,U,U,N
41649,0.83,702,64133,U,W,M,N
41898,0.92,640,64156,N,W,M,N
41815,0.73,690,64110,U,U,M,N
41916,0.64,1401,64111,U,W,F,N
41718,0.78,2655,64154,U,W,F,N
41920,0.83,702,,U,U,M,N
41653,0.35,501,64123,U,W,F,N
41738,0.92,1546,64130,U,,,Y
41843,0.46,301,64138,U,B,M,N
41765,0.33,802,64134,U,B,F,N
41804,0.78,801,64112,N,W,M,N
41929,0.91,403,64130,Y,B,M,N
41734,0.88,501,64123,U,W,M,N
41949,0.83,1401,64111,U,W,M,N
41649,0.59,501,64134,U,W,F,N
41695,0.65,1849,64132,U,,,N
41981,0.67,650,64111,U,U,U,N
41737,0.73,630,64117,U,W,F,N
41753,0.91,831,64138,Y,W,M,N
41892,0.75,640,64109,U,B,M,N
41667,0.69,501,64132,U,U,U,N
41721,0.65,1122,64118,N,W,F,N
41737,0.79,801,64124,U,W,F,N
41885,0.92,802,64128,Y,B,F,N
41968,0.33,670,64132,U,U,U,N
41857,0.3,802,64127,Y,W,M,N
41767,0.55,1849,64124,N,B,M,N
41746,0.71,1401,64136,N,U,U,N
41652,0.74,690,64129,U,B,M,N
41863,0.96,802,64152,U,W,M,N
41832,0.11,2402,64111,U,B,M,N
41976,0.49,630,64152,N,B,F,N
41856,0.5,670,64124,U,,,N
41820,0.09,640,64161,U,U,U,N
41918,0.76,2655,64123,U,,,N
41696,0.83,2040,64130,N,B,M,N
41764,0.52,502,64119,U,W,M,N
41780,0.99,501,64130,U,B,M,N
41856,0.38,702,64120,U,U,U,N
41813,0.98,501,64132,U,U,U,N
41814,0.79,630,64157,U,,,N
41767,0.15,2100,,U,,,N
41658,0,670,64155,N,U,U,N
41993,0.53,630,64155,U,,,N
41949,0.34,630,64130,U,,,N
41888,0.13,670,64134,U,W,M,N
41726,0.5,702,64126,N,W,M,N
41745,0.11,1849,64111,U,,,N
41710,0.95,1850,64127,U,W,F,N
41906,0.68,401,64134,U,B,F,N
41752,0.54,630,64156,N,B,M,N
41777,0.83,1401,64157,N,U,U,N
41925,0.29,401,64127,U,B,M,Y
41820,0.67,690,64109,U,U,U,N
41703,0.76,802,64108,U,B,M,N
41995,0.84,1401,64124,U,W,F,N
41766,0.76,1849,64117,U,,,N
42000,0.86,401,64132,U,B,F,Y
41935,0.76,801,64130,N,B,M,N
41824,0.77,501,64127,U,B,F,N
41774,0.98,1850,64109,U,,,N
41881,0.33,1849,64110,U,,,N
41907,0.03,1401,64130,U,U,U,N
41704,0.75,650,64130,U,W,F,N
41756,0.96,501,64138,U,B,M,N
41919,0.67,501,64114,U,U,U,N
41644,0.78,801,64106,U,B,M,N
41741,0.96,640,64137,U,U,M,N
41903,0.13,801,64153,U,B,M,N
41870,0.96,702,64132,U,W,M,N
41884,0.15,502,64114,U,B,M,N
41701,0.5,403,64134,Y,B,M,N
41942,0.42,670,64106,U,B,M,N
41907,0.94,1849,64109,U,,,N
41887,0.47,1401,64111,U,W,F,N
41715,0.5,501,64132,U,W,M,N
41999,0.63,502,64105,U,W,M,N
41746,0.91,2655,64108,N,B,F,N
41882,0.81,802,64127,Y,B,M,N
41891,0.63,702,64119,N,U,U,N
41745,0.57,690,64127,U,W,M,N
41723,0.3,1849,64128,U,,,N
41972,0.97,2601,64133,U,W,M,N
41809,0.69,2601,64138,U,U,U,N
41851,0.68,802,64133,Y,B,F,N
41948,0.93,1850,64110,U,B,F,N
41912,0.46,2601,64151,N,W,F,N
41762,0.88,1401,64112,U,,,N
41882,0.21,121,,U,B,M,Y
41857,0,501,64130,N,W,M,N
41633,0.87,690,64129,U,,,N
41734,0.08,2100,64110,U,W,M,N
41731,0.09,1849,64134,U,B,M,N
41944,0.78,831,64119,U,W,F,N
42001,0.84,802,64124,U,W,F,N
42003,0.35,1188,64154,N,W,M,N
41748,0.06,403,64132,U,B,M,N
41712,0.46,1001,64157,N,W,F,N
41896,0.85,1401,64131,U,U,U,N
41995,0.53,630,64110,U,B,M,N
41796,0.19,1122,64157,U,U,U,N
41833,0.71,501,,U,W,M,N
41972,0.92,702,64124,U,B,M,N
41783,0.09,401,64134,N,B,M,N
41718,0.8,690,64127,U,,,N
41680,0.87,630,64158,N,U,U,N
41655,0.3,2402,64134,U,,,N
41941,0.5,690,64134,U,U,U,N
41976,0.17,1401,64123,U,B,F,N
,,302,64127,U,W,F,Y
41909,0.01,302,64130,U,W,M,Y
41962,0.83,1701,64137,U,B,M,N
41938,0,640,64112,U,U,U,N
41734,0.1,1401,64124,U,W,M,N
41812,0.75,702,64109,U,B,F,N
41836,0.67,1651,64131,U,,,N
41884,0.33,501,64137,U,U,U,N
41833,0.79,650,64128,U,W,M,N
41719,0.54,630,64111,U,U,U,N
41943,0.5,501,64110,U,,,N
41668,0.76,2601,64106,U,B,M,N
41311,0.99,802,64130,U,B,F,N
41655,0.97,802,64130,U,B,M,N
41669,0.27,501,64125,U,U,U,N
41654,0.96,1401,64127,U,U,U,N
41679,0.62,1546,64106,U,,,Y
41647,0.81,1849,64154,N,W,M,N
41786,0.1,401,64128,N,B,M,N
41895,0.75,1750,64130,U,B,M,N
41896,0.05,401,64130,U,B,F,Y
41987,0.88,2040,64106,U,W,F,N
41863,0.72,801,64112,N,W,M,N
41711,0.5,501,64126,U,W,M,N
41984,0.58,1401,64128,U,B,F,N
41991,0.58,702,64120,U,A,F,N
41791,0.76,2655,64110,N,B,M,N
41819,0.7,831,64131,U,B,F,N
41936,0.46,650,64128,N,B,F,N
41686,0.16,802,64105,U,W,M,N
41941,0.5,1401,64131,U,B,M,N
41670,0.83,1849,64106,U,,,N
41836,0.64,630,64134,U,,,N
41697,0.98,501,64118,N,W,M,N
41837,0.38,702,64127,U,B,F,N
41936,0.54,501,64130,U,B,F,N
41976,0.02,2655,64127,N,B,M,N
41638,0.47,650,64120,U,W,M,N
41747,0.54,1401,64110,U,B,M,N
41727,0.88,1401,64126,U,U,U,N
41657,0.68,2601,64127,Y,W,F,N
41730,0.4,501,64124,U,U,U,N
41717,0.04,1401,64109,U,W,F,N
41995,0.65,302,64132,N,B,M,Y
41909,0.75,1546,64132,N,B,M,Y
41922,0.5,640,64109,U,B,F,N
41908,0.83,501,64128,U,B,M,N
41639,0.77,702,64108,U,U,F,N
41787,0.72,2403,64126,U,,,N
41819,0.11,801,64105,U,W,M,N
41722,0.5,1122,64138,U,B,F,N
41723,0.5,640,64114,U,U,U,N
41765,0.78,802,64110,U,B,M,N
41758,0.21,690,64113,N,W,M,N
41926,0.51,2604,,U,,,N
41850,0.71,802,64127,U,B,M,N
41839,0.34,802,64134,Y,B,F,N
41805,0.06,1401,64128,U,U,U,N
41891,0.01,401,64111,N,W,M,N
41734,0.58,502,64118,U,W,M,N
41823,0.67,1002,64138,U,B,M,N
41928,0.67,670,64145,U,W,F,N
41739,0.34,2655,64132,U,W,F,N
41891,0.79,502,64127,U,,,N
41926,0.81,2041,64133,U,B,M,N
41903,0.96,1401,64118,U,B,F,N
41635,0.04,670,64134,U,U,F,N
41960,0.88,702,64123,U,W,F,N
41788,0.54,702,64116,N,W,M,N
41748,0.99,403,64128,U,B,F,N
41784,0.48,401,64127,N,W,F,Y
41978,0.44,502,64129,U,U,U,N
41773,0.31,802,64134,U,B,M,N
41863,0.48,501,64132,U,B,M,N
41869,0.92,2655,64126,U,,,N
41830,0.51,630,64131,U,B,M,N
41830,0.53,302,64130,U,B,M,N
41974,0.33,670,64106,U,B,M,N
41716,0.38,702,64127,U,B,M,N
41921,0.79,831,64133,U,U,M,N
41632,0.52,1002,64124,U,,,N
41860,0.88,2655,64105,U,W,M,N
41721,0.86,802,64129,Y,W,F,N
40179,0.25,1702,64129,U,W,M,N
41806,0.7,2601,64106,U,,,N
41805,0.61,401,64106,N,W,F,N
41642,0.97,401,64156,N,W,M,N
41640,0.8,2601,64134,U,U,U,N
41815,0.08,302,64130,N,B,M,Y
41801,0.02,2402,64109,U,U,U,N
41776,0.75,640,64137,U,U,U,N
41657,0.06,401,64106,U,B,F,Y
41940,0.08,403,64131,U,B,M,N
41939,0.56,2601,64110,U,B,M,N
41716,0.86,1401,64155,N,W,M,N
41937,0.03,670,64109,U,W,F,N
41640,0.08,702,64110,U,W,F,N
41994,0.34,403,64133,Y,B,M,N
41695,0.25,501,64111,U,B,F,N
41929,0.88,501,64132,U,W,F,N
41873,0.73,802,64106,Y,B,F,N
41961,0.31,801,64113,N,B,M,N
41824,0.56,702,64110,U,W,F,N
41873,0.75,501,64111,U,W,M,N
41645,0.38,1002,64137,U,,,N
41913,0.9,690,64116,U,W,F,N
41763,0.48,2655,64111,U,,,N
41894,0.76,1849,,U,,,N
41851,0.92,302,64110,U,B,F,Y
41864,0.21,302,64110,U,W,F,Y
41961,0.93,640,64137,U,W,F,N
41757,0.5,670,64130,U,U,U,N
41704,0.01,401,64131,U,B,M,Y
41829,0.34,2054,64117,U,W,F,N
41914,0.58,2655,64117,U,B,M,N
41665,0.11,2402,64105,U,,,N
41661,0.33,670,64165,N,W,M,N
41976,0.12,801,64110,N,B,F,N
41934,0.5,670,64114,U,U,U,N
41739,0.15,2040,64127,U,B,F,N
41941,0.38,831,64118,N,W,F,N
41781,0.36,1849,64123,U,,,N
41658,0.13,670,64124,U,W,M,N
42001,0.25,1401,64109,U,B,F,N
41734,0.62,1849,,U,,,N
41788,0.78,801,64131,U,B,M,N
41814,0.6,401,64127,U,W,M,N
41667,0.83,630,64114,U,,,N
41749,0.1,801,64127,N,W,M,N
41661,0.44,640,64112,U,W,F,N
41782,0.44,702,64133,U,W,F,N
41740,0.56,1170,64120,N,W,F,N
41778,0,702,64133,U,B,M,N
41897,0.73,1401,64145,U,U,U,N
41905,0.68,1849,64132,U,B,M,N
41753,0.91,2655,64133,U,W,M,N
41522,0.71,650,64116,N,U,U,N
41661,0.48,650,64126,N,B,F,N
41913,0.69,501,64133,U,B,F,N
41943,0.5,501,64109,U,U,U,N
41718,0.88,650,64127,U,U,U,N
41926,0.83,640,64130,U,W,M,N
